frame,sideline_top_left,big_rect_left_top_pt1,big_rect_left_top_pt2,big_rect_left_bottom_pt1,big_rect_left_bottom_pt2,small_rect_left_top_pt1,small_rect_left_top_pt2,small_rect_left_bottom_pt1,small_rect_left_bottom_pt2,sideline_bottom_left,left_semicircle_right,center_line_top,center_line_bottom,center_circle_top,center_circle_bottom,field_center,sideline_top_right,big_rect_right_top_pt1,big_rect_right_top_pt2,big_rect_right_bottom_pt1,big_rect_right_bottom_pt2,small_rect_right_top_pt1,small_rect_right_top_pt2,small_rect_right_bottom_pt1,small_rect_right_bottom_pt2,sideline_bottom_right,right_semicircle_left,center_circle_left,center_circle_right
00316,0.2668522894382477,0.7021421790122986,0.04352814331650734,0.010596868582069874,0.279545396566391,0.7640078663825989,0.7919843792915344,0.06398450583219528,0.29094213247299194,0.0038276587147265673,0.6308689117431641,0.005762398708611727,0.004262747708708048,0.012697014957666397,0.012247879058122635,0.00981968268752098,0.0016345380572602153,0.000638590136077255,0.013635245151817799,0.0049783517606556416,0.0017033596523106098,0.001096299267373979,0.0025250858161598444,0.009605641476809978,0.006194763351231813,0.004270685371011496,0.02459138073027134,0.021382328122854233,0.019437206909060478
00317,0.004040527157485485,0.002843646565452218,0.0059819151647388935,0.006655160337686539,0.0033553980756551027,0.0028788556810468435,0.00583735341206193,0.003004625905305147,0.0029648859053850174,0.008522395975887775,0.036568231880664825,0.02141636610031128,0.008489761501550674,0.07320678234100342,0.0470169335603714,0.03980615735054016,0.8457579612731934,0.6980937123298645,0.9493622183799744,0.009380166418850422,0.2054712325334549,0.3550832271575928,0.7359992265701294,0.02909805253148079,0.130344957113266,0.006329863332211971,0.9771246314048767,0.11515319347381592,0.10674581676721573
00318,0.6046171188354492,0.9163429141044617,0.06423839926719666,0.048114754259586334,0.7189655900001526,0.9552348852157593,0.9362959861755371,0.581194281578064,0.886036217212677,0.005662335082888603,0.6288696527481079,0.007386200595647097,0.005565407685935497,0.010931288823485374,0.00956760160624981,0.009066970087587833,0.002152406144887209,0.0009589622495695949,0.009676799178123474,0.006458754651248455,0.0031270061153918505,0.0015318627702072263,0.0034813310485333204,0.011835434474050999,0.008379279635846615,0.005983420647680759,0.013704138807952404,0.01266663707792759,0.012132118456065655
00319,0.8266683220863342,0.727444052696228,0.7555140852928162,0.006035779137164354,0.09153865277767181,0.343115895986557,0.7309005260467529,0.013059482909739017,0.06323317438364029,0.006012335419654846,0.9616121053695679,0.009492534212768078,0.006801102310419083,0.05171096324920654,0.02871898002922535,0.024168234318494797,0.008301391266286373,0.0029336793813854456,0.0176995936781168,0.0038994632195681334,0.0013403804041445255,0.0018866488244384527,0.005510638002306223,0.0018271715380251408,0.0017609968781471252,0.007538288831710815,0.06869739294052124,0.09343303740024567,0.09489554166793823
00320,0.1496913731098175,0.146172896027565,0.20999011397361755,0.08900183439254761,0.1733158379793167,0.18609799444675446,0.22819185256958008,0.19454258680343628,0.2133399248123169,0.051802124828100204,0.3028187155723572,0.06204499304294586,0.053574129939079285,0.070694699883461,0.06819935142993927,0.06282126158475876,0.06030359864234924,0.07632020860910416,0.06124798208475113,0.12015567719936371,0.12673242390155792,0.1338440328836441,0.1273043304681778,0.17990721762180328,0.17036248743534088,0.06003187224268913,0.14259114861488342,0.07429804652929306,0.07813887298107147
00321,0.003705355105921626,0.001712954486720264,0.00939205288887024,0.006977885961532593,0.0024088716600090265,0.001575975795276463,0.003610969288274646,0.0039535872638225555,0.003223251784220338,0.008485258556902409,0.036685287952423096,0.015869710594415665,0.008342951536178589,0.058397941291332245,0.03592493757605553,0.032984890043735504,0.8947312235832214,0.8900663256645203,0.8699116706848145,0.015158971771597862,0.3884136974811554,0.7416980862617493,0.8938787579536438,0.06603172421455383,0.29527223110198975,0.007132245693355799,0.9737647175788879,0.09005635976791382,0.08597066253423691
00322,0.33063918352127075,0.09555812180042267,0.6073684692382812,0.048543598502874374,0.05299350991845131,0.038355711847543716,0.11717876046895981,0.07735791802406311,0.0706869587302208,0.028291398659348488,0.7604718208312988,0.05096238851547241,0.037713516503572464,0.261575847864151,0.15189188718795776,0.13332562148571014,0.28732186555862427,0.30614909529685974,0.10063588619232178,0.045188795775175095,0.07725781947374344,0.23547150194644928,0.363288551568985,0.046530090272426605,0.07998960465192795,0.031318772584199905,0.5534970164299011,0.40095433592796326,0.40264853835105896
00323,0.007208917289972305,0.016651161015033722,0.008749440312385559,0.10652859508991241,0.0800505056977272,0.07410197705030441,0.053196001797914505,0.19262266159057617,0.16665583848953247,0.016341224312782288,0.035755984485149384,0.04489639401435852,0.018953656777739525,0.06054810807108879,0.05453481525182724,0.05621318891644478,0.01885804533958435,0.012833434157073498,0.09188546240329742,0.011899941600859165,0.03835126385092735,0.020778976380825043,0.06137152761220932,0.026481712237000465,0.04746846854686737,0.010991368442773819,0.11137145012617111,0.07981681078672409,0.05814008042216301
00324,0.0021147774532437325,0.0005932381027378142,0.008244214579463005,0.004064489621669054,0.0009142608032561839,0.0007074922905303538,0.0016948370030149817,0.004863427486270666,0.0034773151855915785,0.0051294052973389626,0.020401034504175186,0.0061674718745052814,0.004738866817206144,0.016408927738666534,0.010664422065019608,0.01071834284812212,0.8514299392700195,0.9537927508354187,0.24531306326389313,0.012137058191001415,0.4572177529335022,0.9381633996963501,0.9597223997116089,0.1237330213189125,0.5584350228309631,0.004855500068515539,0.8986833691596985,0.025542404502630234,0.02578785829246044
00325,0.008152591995894909,0.008259414695203304,0.010002157650887966,0.01904832012951374,0.008700404316186905,0.009267824701964855,0.016421059146523476,0.01707177422940731,0.021259194239974022,0.006341802887618542,0.005677739158272743,0.018160056322813034,0.007381007075309753,0.022550417110323906,0.020973609760403633,0.018393272534012794,0.9291238784790039,0.9364101886749268,0.9134321212768555,0.10083428025245667,0.7247240543365479,0.8842002153396606,0.9477901458740234,0.5182616114616394,0.8612698316574097,0.007770911790430546,0.8611559271812439,0.018676212057471275,0.01980055868625641
00326,0.82029128074646,0.7589675784111023,0.6873174905776978,0.005799636244773865,0.08943650126457214,0.4075840413570404,0.7589202523231506,0.01398451253771782,0.06687556207180023,0.005732716992497444,0.9621589779853821,0.008400646969676018,0.006387464702129364,0.04926738888025284,0.026966890320181847,0.022178890183568,0.006397726014256477,0.0020450095180422068,0.016646062955260277,0.0034475140273571014,0.001020473544485867,0.001402067020535469,0.004236701875925064,0.001702481065876782,0.0015089515363797545,0.006981158163398504,0.06616608798503876,0.0935542955994606,0.0922594740986824
00327,0.8933253288269043,0.9484946131706238,0.5040504336357117,0.1671515703201294,0.5748105645179749,0.9483174085617065,0.9558871984481812,0.809469997882843,0.9404954314231873,0.010789111256599426,0.4321618378162384,0.01744023710489273,0.010873615741729736,0.015803581103682518,0.01368172187358141,0.014938011765480042,0.013650002889335155,0.00852564349770546,0.02203557826578617,0.025141311809420586,0.011594749987125397,0.010278579778969288,0.021034283563494682,0.02429753728210926,0.030959874391555786,0.014013823121786118,0.008278253488242626,0.013297270983457565,0.012339516542851925
00328,0.6591925024986267,0.9177018404006958,0.11087464541196823,0.027052829042077065,0.6422199010848999,0.9403278231620789,0.9388654828071594,0.33313387632369995,0.7732892632484436,0.00433820066973567,0.7760577201843262,0.006462035700678825,0.004613406956195831,0.011336187832057476,0.009725031442940235,0.008907269686460495,0.001757070072926581,0.0006941165775060654,0.009247657842934132,0.004906676709651947,0.002134357811883092,0.0010411785915493965,0.0024281346704810858,0.0074892062693834305,0.005460250191390514,0.005026159808039665,0.015406518243253231,0.014631803147494793,0.014146713539958
00329,0.911673903465271,0.9652423858642578,0.45568418502807617,0.14088425040245056,0.5851861238479614,0.9644908308982849,0.9708153605461121,0.8286628723144531,0.9560352563858032,0.00550773274153471,0.3990498483181,0.01050012931227684,0.005738481413573027,0.010041848756372929,0.008547554723918438,0.00940204132348299,0.006455114111304283,0.0035732602700591087,0.013304931111633778,0.015562579967081547,0.006254252512007952,0.004587387666106224,0.010547950863838196,0.014591158367693424,0.018872670829296112,0.007838751189410686,0.004138532560318708,0.008411942981183529,0.007632687222212553
00330,0.0017954653594642878,0.001094867242500186,0.006875316612422466,0.011005481705069542,0.005733062047511339,0.001780907274223864,0.003417499829083681,0.009870107285678387,0.008134962990880013,0.007671643979847431,0.016952747479081154,0.015778547152876854,0.009681246243417263,0.028995487838983536,0.0243601705878973,0.023253509774804115,0.7960166931152344,0.9284790754318237,0.4635191857814789,0.11348727345466614,0.8397032022476196,0.9472476243972778,0.9461594223976135,0.7031490802764893,0.9025943279266357,0.009699917398393154,0.9081863164901733,0.035673588514328,0.03751108795404434
00331,0.0022527086548507214,0.0008024991257116199,0.008336421102285385,0.005660794209688902,0.001657634973526001,0.0010754793183878064,0.002308106515556574,0.006818812340497971,0.005059367045760155,0.00626639137044549,0.02084474451839924,0.007982642389833927,0.006022959016263485,0.017818588763475418,0.01261133886873722,0.012503634206950665,0.8281102180480957,0.9490377306938171,0.2549717128276825,0.02235797792673111,0.5840196013450623,0.9457000494003296,0.9579680562019348,0.24391336739063263,0.7015609741210938,0.006262072827666998,0.890551745891571,0.025489434599876404,0.0259962547570467
00332,0.009316167794167995,0.0077855512499809265,0.017254676669836044,0.018148912116885185,0.008533135987818241,0.008444277569651604,0.018357329070568085,0.01888424903154373,0.0273501668125391,0.005100989248603582,0.006314849480986595,0.014009224250912666,0.00634724972769618,0.014945863746106625,0.015122686512768269,0.013275855220854282,0.9136505722999573,0.9480825662612915,0.7090196013450623,0.14415426552295685,0.6765879392623901,0.9319609999656677,0.9563382267951965,0.685357928276062,0.9195804595947266,0.007828989997506142,0.6578673124313354,0.012549533508718014,0.013518444262444973
00333,0.0011996723478659987,0.0005323345540091395,0.006156556308269501,0.004903092514723539,0.0019838467705994844,0.0013822272885590792,0.0025243666023015976,0.013012244366109371,0.009399971924722195,0.0037219952791929245,0.014366021379828453,0.004423732403665781,0.003827366279438138,0.00773633923381567,0.006338254548609257,0.006384390871971846,0.35899513959884644,0.8653903603553772,0.02204495295882225,0.033742256462574005,0.6411769390106201,0.9526517391204834,0.920900821685791,0.5336887836456299,0.8638154864311218,0.004405396990478039,0.5209733843803406,0.011052233166992664,0.011182823218405247
00334,0.00950266420841217,0.008179627358913422,0.017910709604620934,0.021203545853495598,0.01089312694966793,0.009213547222316265,0.0188011284917593,0.021703848615288734,0.029162567108869553,0.0063700079917907715,0.007346869446337223,0.017427651211619377,0.007920727133750916,0.018259191885590553,0.01888790912926197,0.016350002959370613,0.9095364212989807,0.9472997188568115,0.7134199738502502,0.199490487575531,0.7058093547821045,0.9379816055297852,0.954448401927948,0.7675941586494446,0.9332042932510376,0.010039128363132477,0.6725495457649231,0.015294801443815231,0.016833467409014702
00335,0.10086589306592941,0.11057209968566895,0.11416114866733551,0.039526574313640594,0.10735705494880676,0.13312585651874542,0.19961361587047577,0.09305386245250702,0.13794589042663574,0.013133645057678223,0.43134644627571106,0.028130153194069862,0.015995923429727554,0.06957004219293594,0.052414171397686005,0.04736543819308281,0.09098316729068756,0.06937436014413834,0.19603349268436432,0.020038675516843796,0.07400117069482803,0.0692514181137085,0.1416706144809723,0.03548356518149376,0.06578196585178375,0.012776137329638004,0.4527686536312103,0.10285127907991409,0.09527979046106339
00336,0.709771454334259,0.6520752310752869,0.7779805064201355,0.011860008351504803,0.26211559772491455,0.4520350694656372,0.7461934685707092,0.04255816340446472,0.18315553665161133,0.006422461476176977,0.9462706446647644,0.015025041066110134,0.00882768165320158,0.04285281151533127,0.03129135072231293,0.027847029268741608,0.00354962726123631,0.0021579291205853224,0.00979809183627367,0.008738074451684952,0.004468837752938271,0.0030981895979493856,0.006022223271429539,0.0048349779099226,0.004705959465354681,0.009002024307847023,0.04001693055033684,0.06863594055175781,0.0697060078382492
00337,0.8336505889892578,0.8315798044204712,0.7469388246536255,0.014582152478396893,0.31912484765052795,0.6691508293151855,0.8582741022109985,0.057969674468040466,0.26273736357688904,0.009550681337714195,0.9498167634010315,0.014421788975596428,0.010878777131438255,0.03823632374405861,0.02647179365158081,0.024014301598072052,0.005083170719444752,0.002491162158548832,0.011745878495275974,0.007887770421802998,0.003208746900781989,0.0027355197817087173,0.005704652518033981,0.004655680153518915,0.004100998397916555,0.011813009157776833,0.03575051203370094,0.05605350062251091,0.05718116834759712
00338,0.0018475110409781337,0.0006038366118445992,0.008203878998756409,0.004903036635369062,0.0015166150406002998,0.000978651107288897,0.0022119409404695034,0.008088276721537113,0.006025797221809626,0.0047186315059661865,0.017540689557790756,0.0057473438791930676,0.004683359991759062,0.010977293364703655,0.008359045721590519,0.008424119092524052,0.7142317891120911,0.9432670474052429,0.07639888674020767,0.02614014409482479,0.6328684687614441,0.9611284732818604,0.9582381844520569,0.37091800570487976,0.8099039196968079,0.005250020883977413,0.7692944407463074,0.015636110678315163,0.016217784956097603
00339,0.009281780570745468,0.008835808373987675,0.013455147854983807,0.020351087674498558,0.009936634451150894,0.009826645255088806,0.01782640814781189,0.019513167440891266,0.02460424229502678,0.0073961252346634865,0.006842050701379776,0.018206074833869934,0.008491724729537964,0.020114291459321976,0.019761914387345314,0.01750769466161728,0.9212048053741455,0.9436048865318298,0.8379654884338379,0.14692634344100952,0.7185750603675842,0.91654372215271,0.9508274793624878,0.6617715954780579,0.9039555191993713,0.00998570118099451,0.7867651581764221,0.016546906903386116,0.017930742353200912
00340,0.1762986034154892,0.20150159299373627,0.10825474560260773,0.05056699365377426,0.1158871203660965,0.18917107582092285,0.27953630685806274,0.09380876272916794,0.1291695237159729,0.017416631802916527,0.5390297174453735,0.039108842611312866,0.02063286118209362,0.13931456208229065,0.09171399474143982,0.07778868824243546,0.1668330281972885,0.0724228024482727,0.4431301951408386,0.016004791483283043,0.045402299612760544,0.03999820351600647,0.12249885499477386,0.02110118605196476,0.03778056427836418,0.014805063605308533,0.6593844890594482,0.2204384207725525,0.19572152197360992
00341,0.0020338217727839947,0.0007639566902071238,0.00834672711789608,0.005960639100521803,0.0020191282965242863,0.0012126045767217875,0.0025481039192527533,0.008801618590950966,0.006602407433092594,0.005575569346547127,0.02035142481327057,0.0072495159693062305,0.005627425387501717,0.014496015384793282,0.010956920683383942,0.01080167293548584,0.7415100336074829,0.9391485452651978,0.13356322050094604,0.030012868344783783,0.6585753560066223,0.9548332095146179,0.9555493593215942,0.37471169233322144,0.7997946739196777,0.006026986055076122,0.8317030072212219,0.02034270018339157,0.020954594016075134
00342,0.013227800838649273,0.012217497453093529,0.01470370963215828,0.015350623056292534,0.006418912671506405,0.011458178050816059,0.022675469517707825,0.014926177449524403,0.02189771458506584,0.0063972072675824165,0.005925432313233614,0.014435241930186749,0.0067061493173241615,0.01593436859548092,0.014910411089658737,0.013893249444663525,0.924222469329834,0.9277981519699097,0.8760587573051453,0.06883177161216736,0.5555500388145447,0.8464292883872986,0.9360753297805786,0.365280419588089,0.784664511680603,0.007694615982472897,0.7706960439682007,0.013039217330515385,0.013649591244757175
00343,0.0021382926497608423,0.0007686177268624306,0.008251660503447056,0.00573724927380681,0.0017278253799304366,0.0010877397144213319,0.002322506159543991,0.007340671960264444,0.005438877735286951,0.005944694392383099,0.020650791004300117,0.0076904380694031715,0.005820831749588251,0.016806302592158318,0.012061935849487782,0.011934906244277954,0.8074105381965637,0.9471728801727295,0.213546484708786,0.023696238175034523,0.6101935505867004,0.9491320848464966,0.9581905007362366,0.27372437715530396,0.7325906753540039,0.006053501274436712,0.8783842325210571,0.02400710992515087,0.02449069172143936
00344,0.0657058134675026,0.03501195088028908,0.19556523859500885,0.02647221088409424,0.05082044377923012,0.034227289259433746,0.07706709951162338,0.05180881917476654,0.06544090062379837,0.011956348083913326,0.3814941942691803,0.026580138131976128,0.016261419281363487,0.06442010402679443,0.04936730116605759,0.0458260178565979,0.12490607053041458,0.18206186592578888,0.08494402468204498,0.03964421525597572,0.16123390197753906,0.24139796197414398,0.3054277300834656,0.08618256449699402,0.1643076241016388,0.014651472680270672,0.4200419783592224,0.09493505209684372,0.09485902637243271
00345,0.007239669561386108,0.006681391503661871,0.01322565320879221,0.016974277794361115,0.008937506936490536,0.0077138240449130535,0.016007892787456512,0.017496159300208092,0.024428874254226685,0.004483486525714397,0.0059792702086269855,0.014682378619909286,0.0058423615992069244,0.016978822648525238,0.017087744548916817,0.014705215580761433,0.9036797881126404,0.9380366802215576,0.7818482518196106,0.1444036066532135,0.7101642489433289,0.9206730723381042,0.9504938125610352,0.6785332560539246,0.9133729338645935,0.006805542390793562,0.7298417091369629,0.014488291926681995,0.01583832874894142
00346,0.006164070684462786,0.0036576648708432913,0.006651302799582481,0.005705506540834904,0.0023190106730908155,0.002764690201729536,0.006170430686324835,0.0023677521385252476,0.0021828284952789545,0.009369985200464725,0.04801537096500397,0.018826892599463463,0.00862346962094307,0.08508709818124771,0.04853357747197151,0.04085150361061096,0.8744665384292603,0.7047467827796936,0.9527431130409241,0.008636209182441235,0.13605406880378723,0.3117295801639557,0.7068588137626648,0.023340240120887756,0.09304966777563095,0.007094080094248056,0.9808651804924011,0.14085394144058228,0.12943348288536072
00347,0.0024534142576158047,0.0011309814872220159,0.008899313397705555,0.008261867798864841,0.003772597061470151,0.0019724464509636164,0.0037190893199294806,0.01293827872723341,0.010215132497251034,0.00704997219145298,0.01909198798239231,0.009185180068016052,0.007397189736366272,0.014786100946366787,0.01243932731449604,0.012131297029554844,0.6897149085998535,0.930143415927887,0.1120685413479805,0.06438199430704117,0.7623140811920166,0.9598629474639893,0.9491537809371948,0.6258105635643005,0.8924164772033691,0.008384214714169502,0.7716332077980042,0.01859479770064354,0.019689681008458138
00348,0.01021516602486372,0.008413184434175491,0.017991499975323677,0.0175470020622015,0.007643446791917086,0.008876403793692589,0.019228925928473473,0.018573755398392677,0.027261633425951004,0.005329780280590057,0.006134919356554747,0.01343601942062378,0.006358058657497168,0.013752380385994911,0.013808201998472214,0.012426464818418026,0.9135069251060486,0.9474091529846191,0.6897704601287842,0.12690569460391998,0.6307608485221863,0.9271690249443054,0.9547494053840637,0.6439022421836853,0.908325731754303,0.007942001335322857,0.6255214810371399,0.011510980315506458,0.012247295118868351
00349,0.0028049868997186422,0.001136786537244916,0.00847887434065342,0.007075353525578976,0.002252745209261775,0.0013666532468050718,0.0027628198731690645,0.0067186662927269936,0.005095440894365311,0.008772816509008408,0.021054863929748535,0.011280551552772522,0.008267948403954506,0.02455659955739975,0.017533978447318077,0.017234884202480316,0.8855078220367432,0.9552234411239624,0.47447705268859863,0.030719395726919174,0.6175984740257263,0.9403308629989624,0.9583365321159363,0.2699306905269623,0.7018021941184998,0.008563859388232231,0.9282227754592896,0.03300400823354721,0.03401746228337288
00350,0.0790843591094017,0.061068568378686905,0.15432961285114288,0.03177087381482124,0.0686139389872551,0.06510919332504272,0.11921919882297516,0.06449668109416962,0.08848045021295547,0.013599416241049767,0.3693312704563141,0.02681776136159897,0.016792573034763336,0.06006553769111633,0.0475618913769722,0.04371786490082741,0.1020045131444931,0.11483044177293777,0.12706102430820465,0.032626859843730927,0.12001650035381317,0.1406679004430771,0.21200613677501678,0.06286013871431351,0.11409147083759308,0.015080359764397144,0.4046918749809265,0.08511842787265778,0.08229382336139679
00351,0.0013371139066293836,0.0006017538835294545,0.006559483706951141,0.005340377800166607,0.0023009770084172487,0.0014777275500819087,0.0027356513310223818,0.013166503049433231,0.009771258570253849,0.004101368132978678,0.0145255820825696,0.00496441638097167,0.004256898537278175,0.008278191089630127,0.006928922608494759,0.006937336642295122,0.402228444814682,0.8785152435302734,0.026457659900188446,0.04169929400086403,0.6811591386795044,0.9560238122940063,0.9261233806610107,0.5898411870002747,0.8832734823226929,0.004972459748387337,0.5458142161369324,0.011460944078862667,0.01174637209624052
00352,0.011976436711847782,0.009473074227571487,0.02849513664841652,0.02762080356478691,0.01801459863781929,0.010562113486230373,0.021980777382850647,0.02658110484480858,0.03367719426751137,0.010086619295179844,0.012099364772439003,0.027593649923801422,0.012850923463702202,0.026794780045747757,0.02968418039381504,0.02525804005563259,0.8885635137557983,0.944034218788147,0.5943697094917297,0.3659490644931793,0.7040511965751648,0.9485237002372742,0.9453561305999756,0.8852689266204834,0.9523230195045471,0.01786750555038452,0.5912007093429565,0.022444820031523705,0.026441434398293495
00353,0.08297493308782578,0.05515999346971512,0.1675529181957245,0.03499893471598625,0.059843212366104126,0.054993268102407455,0.100185327231884,0.06897656619548798,0.08250951021909714,0.018243974074721336,0.34802523255348206,0.029704712331295013,0.021255146712064743,0.0641377791762352,0.05070169270038605,0.04653870314359665,0.15486416220664978,0.19738540053367615,0.11813141405582428,0.043782997876405716,0.154449000954628,0.23246878385543823,0.2998812198638916,0.09377620369195938,0.16310971975326538,0.020322158932685852,0.427010178565979,0.08740466088056564,0.08702976256608963
00354,0.0019092424772679806,0.0006147865206003189,0.008505992591381073,0.0049133095890283585,0.0015054611722007394,0.0010009210091084242,0.002269066870212555,0.008290916681289673,0.006182416342198849,0.0047077820636332035,0.01719777099788189,0.005622629541903734,0.004652888048440218,0.010495072230696678,0.008030561730265617,0.008158246986567974,0.7016043663024902,0.9412903189659119,0.0682934820652008,0.025664769113063812,0.616835355758667,0.9600728750228882,0.9563873410224915,0.3643507659435272,0.8055095672607422,0.00525893596932292,0.7426204085350037,0.014909704215824604,0.01546960324048996
00355,0.010113795287907124,0.008927802555263042,0.01691121980547905,0.020092586055397987,0.009838055819272995,0.009738528169691563,0.019367286935448647,0.020414970815181732,0.027605077251791954,0.006630272604525089,0.007188038434833288,0.01660965010523796,0.007829400710761547,0.01757252775132656,0.01769292913377285,0.0156474020332098,0.9137431383132935,0.9444538354873657,0.759008526802063,0.1555171012878418,0.6868202686309814,0.9251230955123901,0.9519343376159668,0.688994824886322,0.9136612415313721,0.009630677290260792,0.7060685157775879,0.014607081189751625,0.015837376937270164
00356,0.08394106477499008,0.08428919315338135,0.11204920709133148,0.03646659851074219,0.08928439021110535,0.10190601646900177,0.16144073009490967,0.08073015511035919,0.11676384508609772,0.012727686204016209,0.3904654383659363,0.0272289477288723,0.015636704862117767,0.06595547497272491,0.049959950149059296,0.045724429190158844,0.09914043545722961,0.08362102508544922,0.18805472552776337,0.021594006568193436,0.08809706568717957,0.0875111073255539,0.16727668046951294,0.04016100987792015,0.07753606885671616,0.012683609500527382,0.45973530411720276,0.09665890783071518,0.09007995575666428
00357,0.029696179553866386,0.03405434265732765,0.034603189677000046,0.0275668203830719,0.023514559492468834,0.05564231052994728,0.06620118767023087,0.05487938970327377,0.06077445670962334,0.018326884135603905,0.046052057296037674,0.021593723446130753,0.017236968502402306,0.021174181252717972,0.02108139730989933,0.02034694142639637,0.045083388686180115,0.06244790554046631,0.04280542954802513,0.03799797594547272,0.042653877288103104,0.10405363142490387,0.11611077934503555,0.0944792777299881,0.10794492065906525,0.020194843411445618,0.06565570086240768,0.02121088095009327,0.02168661542236805
00358,0.18618938326835632,0.2252608835697174,0.31259477138519287,0.21526706218719482,0.25239476561546326,0.29470744729042053,0.28112778067588806,0.24487270414829254,0.2834162712097168,0.08800561726093292,0.27583491802215576,0.4169268310070038,0.13970297574996948,0.48179545998573303,0.4331091046333313,0.4276219308376312,0.16669487953186035,0.1335289627313614,0.6123718023300171,0.14034971594810486,0.22238557040691376,0.14303456246852875,0.2543041706085205,0.14366549253463745,0.1760280281305313,0.07936062663793564,0.455463171005249,0.462054967880249,0.4357902407646179
00359,0.6346782445907593,0.9202513098716736,0.08514226973056793,0.040406011044979095,0.7293779850006104,0.9531219005584717,0.9416210055351257,0.5066853761672974,0.8630791306495667,0.0048901112750172615,0.726476788520813,0.007240019738674164,0.005091864615678787,0.011800608597695827,0.010253353044390678,0.009472358040511608,0.0018611346604302526,0.0007870405679568648,0.009868290275335312,0.0057678730227053165,0.002918017329648137,0.0012509836815297604,0.0029302446637302637,0.00950793270021677,0.007081274408847094,0.005380664020776749,0.015957437455654144,0.014682971872389317,0.01409204676747322
00360,0.9010202288627625,0.9491844177246094,0.6094332337379456,0.19989895820617676,0.7029119729995728,0.950951874256134,0.9593929052352905,0.8456619381904602,0.9539592266082764,0.01106962375342846,0.5515746474266052,0.021165622398257256,0.012203538790345192,0.0206548273563385,0.018051370978355408,0.01898343116044998,0.013250711373984814,0.008785244077444077,0.023972637951374054,0.03147107735276222,0.019089914858341217,0.011957221664488316,0.023221760988235474,0.029450848698616028,0.03882705792784691,0.014779477380216122,0.01142659317702055,0.01804683543741703,0.01698859967291355
00361,0.002221809234470129,0.001134956837631762,0.008266427554190159,0.007757913786917925,0.003598499344661832,0.0024956995621323586,0.004216092638671398,0.016887135803699493,0.012630180455744267,0.006673980504274368,0.017652399837970734,0.007581283338367939,0.006656109355390072,0.011339186690747738,0.00981135480105877,0.009838957339525223,0.45554065704345703,0.8703654408454895,0.04568658769130707,0.0588141605257988,0.6784544587135315,0.9456698894500732,0.9141067862510681,0.6206279397010803,0.8754692673683167,0.007901315577328205,0.5827071070671082,0.014608900062739849,0.015100564807653427
00362,0.007124308962374926,0.006426275707781315,0.016364073380827904,0.02166239358484745,0.009244278073310852,0.010151688009500504,0.016367612406611443,0.0306607186794281,0.034110356122255325,0.006886708550155163,0.0063229454681277275,0.015860551968216896,0.008548221550881863,0.014132262207567692,0.01563701219856739,0.014325888827443123,0.7016312479972839,0.8893666863441467,0.19738353788852692,0.22970832884311676,0.4462306499481201,0.9276800155639648,0.8943923711776733,0.834632158279419,0.9201840162277222,0.012275253422558308,0.23286408185958862,0.012788869440555573,0.013561549596488476
00363,0.0024303763639181852,0.0010231550550088286,0.008144090883433819,0.007185677532106638,0.0025162810925394297,0.0014674027916043997,0.0028772123623639345,0.008612346835434437,0.006578425876796246,0.007374362088739872,0.019159041345119476,0.009560664184391499,0.00728363823145628,0.018268538638949394,0.013824289664626122,0.013649778440594673,0.8156993985176086,0.9468866586685181,0.2582950294017792,0.03713170439004898,0.669859766960144,0.9509085416793823,0.9563270211219788,0.3902023732662201,0.795285165309906,0.007788641843944788,0.874439001083374,0.024026256054639816,0.02492014318704605
00364,0.06756261736154556,0.07150712609291077,0.10102998465299606,0.03435425087809563,0.09519315510988235,0.09633210301399231,0.15462560951709747,0.07879061251878738,0.12045973539352417,0.010935362428426743,0.35772302746772766,0.025347229093313217,0.014042762108147144,0.05527840927243233,0.044164419174194336,0.040806837379932404,0.07167186588048935,0.06279375404119492,0.15295061469078064,0.021275987848639488,0.08756589144468307,0.07503335922956467,0.1443428099155426,0.040353793650865555,0.07996644824743271,0.011211337521672249,0.39500197768211365,0.0817737802863121,0.07627195119857788
00365,0.003802862484008074,0.009694078005850315,0.0314076729118824,0.19051885604858398,0.3402491807937622,0.14033180475234985,0.07064855098724365,0.5561614036560059,0.47184640169143677,0.05064168572425842,0.24336639046669006,0.06859391927719116,0.04837038367986679,0.09165477007627487,0.11384361982345581,0.09698539972305298,0.007023434620350599,0.027322346344590187,0.017191413789987564,0.06875641644001007,0.13703806698322296,0.2482801377773285,0.23443616926670074,0.2771915793418884,0.26028692722320557,0.03381699323654175,0.15001530945301056,0.12884865701198578,0.10793985426425934
00366,0.8351081609725952,0.8574333786964417,0.6076669096946716,0.007106743287295103,0.19103090465068817,0.6592665910720825,0.8695577383041382,0.02564333751797676,0.15046459436416626,0.004916161764413118,0.955068051815033,0.007455775514245033,0.005532133858650923,0.029753761366009712,0.01851643994450569,0.01589340902864933,0.0035515252966433764,0.0011733738938346505,0.011532748118042946,0.0035913463216274977,0.0010808762162923813,0.001028941827826202,0.002780760871246457,0.0022342687007039785,0.0018321045208722353,0.006208287551999092,0.03522346541285515,0.05036936700344086,0.05029357224702835
